ID	length	GC_num	IC_num	goodC_num	IC%	TPR/FPRsum_min	TPR/FPRsum1	TPR/FPRsum2	TPR/FPRsum3	TPR/FPRsum4	TPR/FPRsum5	TPR/FPRsum6	TPR/FPRsum7	TPR/FPRsum8	TPR/FPRsum9	TPR/FPRsum_max	TPR_min	TPR_1	TPR_2	TPR_3	TPR_4	TPR_5	TPR_6	TPR_7	TPR_8	TPR_9	TPR_max	FPR_min	FPR_1	FPR_2	FPR_3	FPR_4	FPR_5	FPR_6	FPR_7	FPR_8	FPR_9	FPR_max	MEC	OLS	OLS/MD^2	FMC	fastmeC	newC	newC/nonIC_num	tree_length	MD	topo	jk30	jk50	jk70	division
F_296_PF00125_4	75	0	67	8	89.33	0	0	0	0	0	0	0.0797	1.6674	7.8742	7.9913	10.8606	0	0	0	0	0	0	0.011	0.1783	0.2562	0.2562	0.5073	0	0	0	0	0	0	0	0	0.0006	0.0106	0.1164	3.1416	0.0003	0.1993	0.0555	0.1521	8748	1093.5	0.122	0.0388	1005	251	344	439	bad
F_298_PF00447_1	123	27	20	76	16.26	0	0.02	0.0636	0.1	0.1296	0.15	0.1848	0.22	0.2788	0.3699	1.854	0	0.0056	0.0176	0.0262	0.0356	0.0477	0.0643	0.0818	0.102	0.146	0.9853	0	0.0024	0.0058	0.0103	0.015	0.0201	0.0264	0.0344	0.0444	0.0626	0.3273	4.5976	0.215	0.4002	0.7349	0.2217	84088	816.39	3.37	0.733	1226	723	881	1011	bad
F_299_PF00153_28	103	6	63	34	61.17	0.0001	0.01	0.0447	0.08	0.1112	0.15	0.1799	0.2112	0.2495	0.3079	0.8068	0.0001	0.0139	0.0402	0.0814	0.1019	0.1234	0.165	0.2069	0.2557	0.3093	0.5415	0.0001	0.0121	0.0253	0.0369	0.0511	0.0665	0.0823	0.1022	0.1348	0.1755	0.3553	5.1114	0.0753	2.4616	2.0129	0.2481	23934	598.35	0.894	0.1749	1050	403	528	622	bad
F_301_PF05739_2	63	16	11	36	17.46	0.0001	0.03	0.0614	0.1	0.1222	0.16	0.1895	0.2368	0.2982	0.3738	0.8178	0	0.0245	0.0457	0.0727	0.0973	0.1276	0.1585	0.1936	0.2345	0.3228	0.6697	0	0.0091	0.0179	0.028	0.0401	0.0554	0.07	0.0874	0.1138	0.1535	0.4059	5.0246	1.4277	2.3819	1.6238	0.246	39604	761.62	3.89	0.7742	1120	584	799	909	bad
F_302_PF00270_16	176	18	64	94	36.36	0.0013	0.03	0.0527	0.08	0.1128	0.14	0.175	0.2116	0.2767	0.3806	0.6759	0.0007	0.0166	0.0289	0.0455	0.0626	0.0818	0.0998	0.1247	0.1534	0.1983	0.5164	0.0001	0.0085	0.0152	0.0232	0.031	0.0401	0.0507	0.0626	0.0775	0.1043	0.3416	5.6294	0.1124	0.8250	1.0016	0.2694	63156	563.89	2.078	0.3691	1181	752	893	976	bad
F_303_PF01798_2	149	0	66	83	44.3	0.0004	0.04	0.0771	0.12	0.1694	0.22	0.2753	0.3709	0.485	0.6558	1.4289	0.0001	0.0169	0.0327	0.0578	0.0821	0.1126	0.1468	0.1962	0.2417	0.322	0.5146	0	0.0059	0.0121	0.0186	0.0249	0.0335	0.044	0.0559	0.0717	0.0917	0.1619	4.8426	0.0823	0.7230	0.5696	0.2335	67774	816.55	1.634	0.3374	1269	906	1012	1047	good
F_304_PF00916_2	290	14	71	205	24.48	0.0008	0.05	0.0885	0.12	0.1649	0.2	0.2531	0.3145	0.4243	0.5622	1.1409	0.0004	0.0157	0.0331	0.0521	0.0697	0.0862	0.1132	0.1453	0.1787	0.2324	0.4269	0	0.0053	0.0101	0.015	0.0214	0.0285	0.0358	0.0474	0.0615	0.0864	0.1686	4.865	0.3449	0.6285	0.4657	0.2319	193575	883.9	3.604	0.7408	1301	1067	1114	1145	good
F_305_PF01467_1	203	17	52	134	25.62	0.0039	0.04	0.0836	0.12	0.1672	0.21	0.2602	0.3315	0.4784	0.7599	2.6872	0.0005	0.0122	0.0233	0.0384	0.0508	0.0696	0.09	0.1154	0.1656	0.2386	0.6138	0	0.0038	0.0071	0.011	0.0158	0.0218	0.029	0.0365	0.0458	0.0601	0.1595	4.5318	0.1229	0.4437	0.3549	0.2168	142540	943.97	2.385	0.5263	1293	793	906	976	good
F_306_PF02879_1	113	44	21	48	18.58	0	0.03	0.0513	0.08	0.1138	0.15	0.179	0.2107	0.2547	0.3457	0.9005	0	0.021	0.0456	0.0734	0.0993	0.1322	0.165	0.2167	0.2546	0.3254	0.9528	0.0002	0.0105	0.0216	0.033	0.0457	0.061	0.0795	0.105	0.1392	0.1935	0.5277	5.0204	0.5275	3.0379	2.0329	0.2437	47931	520.99	2.092	0.4167	1177	679	824	973	good
F_308_PF00270_8	248	76	44	128	17.74	0.0011	0.03	0.0699	0.1	0.1322	0.16	0.1889	0.2292	0.3006	0.4212	0.8251	0.0002	0.0122	0.0244	0.0374	0.0522	0.0697	0.0915	0.1147	0.1525	0.2038	0.4722	0	0.0056	0.0106	0.0166	0.0238	0.0306	0.0382	0.0493	0.0636	0.0862	0.181	5.6364	0.4027	1.0493	0.5872	0.2701	119988	588.18	3.492	0.6195	1221	869	973	1041	good
F_310_PF00675_4	152	5	32	115	21.05	0.0021	0.04	0.0704	0.11	0.1488	0.18	0.232	0.2794	0.3417	0.4561	1.2478	0.0005	0.019	0.0382	0.0582	0.0741	0.093	0.119	0.151	0.1862	0.253	0.6246	0	0.0065	0.0137	0.0204	0.0283	0.038	0.0473	0.0583	0.0743	0.0983	0.2525	5.8758	0.3074	1.0005	0.7124	0.2815	74308	619.23	3.257	0.5543	1176	705	888	934	good
F_311_PF01753_1	58	14	22	22	37.93	0	0	0.0373	0.08	0.14	0.19	0.2452	0.2859	0.3535	0.5042	3.8834	0	0	0.0228	0.0626	0.0765	0.098	0.1245	0.1617	0.2292	0.3384	1.009	0	0	0.0016	0.006	0.0145	0.0194	0.0405	0.076	0.0949	0.1362	0.3905	4.5836	0.2955	2.6939	1.6566	0.225	28736	798.22	1.518	0.3312	1143	440	639	841	bad
F_313_PF00481_2	274	130	57	87	20.8	0.0009	0.03	0.0608	0.1	0.1338	0.17	0.2195	0.2752	0.3738	0.5392	2.4039	0.0003	0.0134	0.0277	0.049	0.0622	0.0809	0.1088	0.1407	0.1766	0.3096	1.0607	0.0001	0.0063	0.0124	0.0183	0.0246	0.0322	0.0421	0.0514	0.069	0.0945	0.3147	4.8902	0.3012	1.0325	0.8864	0.2342	146112	673.33	2.641	0.5401	1248	972	1052	1078	good
F_314_PF02466_3	129	5	66	58	51.16	0	0.02	0.0501	0.08	0.1049	0.15	0.1928	0.2278	0.2897	0.4184	1.7712	0	0.0098	0.032	0.0482	0.0624	0.0892	0.1118	0.1424	0.1885	0.2563	0.6206	0	0.0019	0.0116	0.021	0.0304	0.0414	0.0517	0.0671	0.0868	0.1221	0.3079	4.8944	0.0659	1.2523	1.0438	0.233	38283	607.67	1.123	0.2294	1174	617	793	948	good
F_317_PF01294_1	206	43	37	126	17.96	0.0001	0.04	0.0666	0.1	0.1252	0.15	0.1877	0.2308	0.2934	0.3647	0.8004	0	0.0151	0.0299	0.0449	0.0623	0.0798	0.103	0.1285	0.1553	0.194	0.4202	0	0.0057	0.0118	0.0178	0.0258	0.0343	0.0455	0.0558	0.0705	0.0978	0.266	5.0344	0.3897	0.8077	0.7567	0.2435	133028	787.15	3.497	0.6946	1265	839	973	1058	good
F_318_PF00155_6	420	248	29	143	6.9	0.0001	0.04	0.0736	0.11	0.146	0.19	0.2229	0.2742	0.4085	0.6028	1.1938	0	0.014	0.026	0.0374	0.0515	0.0678	0.0841	0.1157	0.1589	0.2156	0.3516	0	0.0046	0.0097	0.0143	0.0194	0.0258	0.0325	0.0414	0.0521	0.0678	0.1506	4.8006	0.1785	0.3715	0.3598	0.229	259817	664.49	3.328	0.6932	1283	1001	1080	1150	good
F_320_PF04408_1	189	100	8	81	4.23	0.0001	0.03	0.0598	0.11	0.1472	0.19	0.2553	0.3187	0.4279	0.6634	1.1295	0	0.0164	0.0335	0.0601	0.0787	0.1173	0.1455	0.2074	0.2655	0.3888	0.7732	0	0.0074	0.0158	0.0237	0.0319	0.0402	0.0505	0.0657	0.0847	0.1192	0.2438	5.229	1.5605	1.4214	0.8692	0.2518	94549	522.37	5.479	1.0478	1175	747	910	1009	bad
F_321_PF01423_5	71	11	13	47	18.31	0.0003	0.04	0.0718	0.11	0.1442	0.19	0.2346	0.2972	0.3761	0.5012	1.1243	0.0002	0.0234	0.0477	0.071	0.0946	0.1219	0.1483	0.1964	0.2446	0.3164	0.9945	0.0003	0.0098	0.0183	0.0265	0.0354	0.0456	0.0576	0.0726	0.0883	0.114	0.3539	4.8832	0.5137	1.1732	1.2208	0.2353	49007	844.95	3.231	0.6617	1224	687	873	947	bad
F_323_PF00394_1	161	24	10	127	6.21	0.0007	0.04	0.0703	0.1	0.1299	0.16	0.2099	0.2864	0.388	0.5389	1.266	0.0004	0.0154	0.0323	0.0486	0.0682	0.0914	0.1156	0.1427	0.1802	0.2429	0.5865	0	0.0058	0.0125	0.0195	0.0279	0.0356	0.0444	0.0557	0.0701	0.0892	0.1975	5.8142	0.4829	0.5811	0.5417	0.2783	101395	671.49	5.3	0.9116	1288	742	903	1030	bad
F_325_PF01408_1	151	45	2	104	1.32	0.0003	0.03	0.0515	0.08	0.1084	0.13	0.1561	0.1934	0.2248	0.2911	0.7312	0.0002	0.0166	0.0292	0.0489	0.0681	0.0867	0.1052	0.1282	0.1628	0.2175	0.5014	0.0001	0.0091	0.0164	0.0255	0.0357	0.048	0.0605	0.0742	0.0916	0.1173	0.2772	4.865	3.1346	1.1464	0.8968	0.2337	111030	745.17	8.045	1.6536	1274	925	1034	1109	bad
F_327_PF00180_4	332	6	152	174	45.78	0	0.03	0.0651	0.1	0.127	0.16	0.2077	0.259	0.3162	0.4214	1.626	0	0.0118	0.0253	0.0398	0.0566	0.0736	0.0918	0.1197	0.1468	0.1906	0.3527	0	0.0046	0.0099	0.0158	0.023	0.031	0.0398	0.0494	0.0626	0.0807	0.2146	5.0428	0.0574	0.5796	0.6006	0.2415	140433	780.18	1.587	0.3147	1130	776	877	977	good
F_329_PF11976_1	77	9	1	67	1.3	0.0002	0.02	0.0439	0.07	0.1057	0.13	0.1694	0.197	0.231	0.2829	0.5448	0.0001	0.0151	0.0341	0.0557	0.089	0.1134	0.1418	0.177	0.212	0.2642	0.5548	0	0.0117	0.0227	0.0329	0.0459	0.0629	0.0799	0.099	0.1211	0.155	0.3324	5.4894	4.6767	1.8062	1.4939	0.2657	54817	721.28	8.833	1.6091	1117	660	834	1004	bad
F_330_PF00406_2	188	1	95	92	50.53	0.0008	0.03	0.0596	0.08	0.118	0.15	0.1914	0.2348	0.2797	0.3789	1.096	0.0004	0.0163	0.0327	0.0505	0.0731	0.0939	0.1206	0.1457	0.184	0.2468	0.5057	0	0.0081	0.0176	0.0257	0.0328	0.0435	0.055	0.0692	0.0877	0.1132	0.2614	5.502	0.0851	1.0831	1.013	0.2642	69047	742.44	1.542	0.2803	1235	750	943	1037	good
F_331_PF03484_1	73	3	18	52	24.66	0	0.02	0.0497	0.07	0.0975	0.13	0.1594	0.1867	0.2201	0.2741	0.5603	0	0.0228	0.0449	0.0669	0.0843	0.1134	0.1476	0.1792	0.2259	0.303	0.7407	0	0.0106	0.0217	0.0331	0.0482	0.0662	0.0873	0.1128	0.1414	0.1872	0.4449	5.3564	1.883	3.2277	2.4996	0.2658	46717	849.4	4.091	0.7638	1100	606	717	789	good
F_332_PF00828_2	132	37	40	55	30.3	0.0013	0.03	0.0529	0.08	0.1191	0.16	0.1825	0.2219	0.2637	0.347	0.6807	0.0007	0.0165	0.0293	0.0434	0.0613	0.0812	0.1111	0.1408	0.1835	0.2301	0.5073	0.0001	0.0065	0.0149	0.0232	0.0313	0.0419	0.0548	0.069	0.0847	0.1136	0.2554	5.1058	0.1407	1.1146	0.9431	0.245	52680	572.61	1.814	0.3553	1198	758	919	1037	good
F_333_PF00122_6	461	245	63	153	13.67	0.0013	0.03	0.064	0.1	0.1305	0.17	0.2175	0.2657	0.3641	0.9559	2.3352	0.0006	0.0102	0.0235	0.0351	0.0543	0.073	0.0931	0.1233	0.1609	0.2962	0.5739	0	0.005	0.0099	0.0146	0.0201	0.0269	0.0347	0.0439	0.0552	0.0737	0.1782	5.1366	0.2017	0.4146	0.3564	0.2449	257706	647.5	3.583	0.6975	1302	994	1048	1093	good
F_334_PF00153_41	103	19	30	54	29.13	0.0002	0.02	0.0568	0.09	0.1173	0.16	0.2054	0.2651	0.318	0.3968	0.7543	0.0001	0.0124	0.0297	0.0493	0.069	0.0922	0.1247	0.1552	0.1988	0.2742	0.58	0	0.0066	0.0139	0.0223	0.0307	0.0403	0.053	0.0682	0.0875	0.1237	0.2518	4.6634	0.4464	1.8285	1.2646	0.2246	66127	905.85	2.304	0.4941	1248	816	933	1022	good
F_335_PF02889_3	326	26	51	249	15.64	0.0003	0.02	0.0576	0.08	0.1126	0.14	0.1751	0.2312	0.2858	0.3881	0.7048	0.0001	0.0063	0.0161	0.0247	0.0335	0.0438	0.0547	0.0687	0.0863	0.1184	0.303	0	0.0037	0.0081	0.0125	0.0167	0.0222	0.0275	0.0341	0.042	0.0533	0.1105	4.8818	0.1431	0.2800	0.2129	0.2326	244674	889.72	3.49	0.7149	1315	981	1052	1102	good
F_336_PF01105_1	179	8	42	129	23.46	0.0006	0.03	0.0705	0.1	0.1409	0.18	0.2133	0.2651	0.3367	0.4205	0.7251	0.0002	0.0125	0.027	0.0427	0.0625	0.0795	0.0983	0.1238	0.1603	0.2046	0.4643	0	0.0069	0.0129	0.019	0.025	0.0321	0.0385	0.0495	0.0622	0.0815	0.1572	4.9868	0.2587	0.5934	0.4566	0.2373	116865	853.03	3.293	0.6603	1274	907	999	1057	good
F_337_PF00365_1	317	66	97	154	30.6	0.0002	0.03	0.0513	0.08	0.1033	0.14	0.1875	0.2276	0.2846	0.3481	0.6939	0.0001	0.0096	0.0219	0.0345	0.0454	0.062	0.0833	0.1035	0.1312	0.1906	0.3947	0	0.0064	0.0117	0.0174	0.024	0.0308	0.0393	0.0505	0.0636	0.0888	0.207	5.1982	0.1425	0.7009	0.6376	0.2476	150182	682.65	2.344	0.4509	1230	928	1038	1106	good
F_338_PF00501_1	492	68	121	303	24.59	0.0003	0.05	0.0957	0.14	0.2161	0.28	0.3661	0.4688	0.5948	0.8723	2.7301	0.0001	0.0145	0.0251	0.0406	0.0594	0.0837	0.1047	0.1367	0.166	0.2514	0.5347	0	0.0034	0.0071	0.0113	0.0152	0.0196	0.0247	0.0322	0.0395	0.0545	0.1179	5.2598	0.0628	0.2243	0.2101	0.2502	261450	704.72	2.783	0.5291	1304	990	1051	1125	bad
F_339_PF00348_3	295	23	108	164	36.61	0.0002	0.03	0.061	0.09	0.1349	0.19	0.2344	0.2781	0.3391	0.4195	0.9105	0.0001	0.0146	0.0237	0.0373	0.0523	0.0728	0.0981	0.1185	0.1465	0.1893	0.4309	0	0.0044	0.0092	0.015	0.021	0.0282	0.0367	0.0487	0.0632	0.0841	0.1928	5.2794	0.1325	0.6676	0.5907	0.2524	144118	770.68	2.352	0.4455	1274	888	990	1074	good
F_340_PF00650_1	167	1	57	109	34.13	0.0001	0.03	0.0581	0.09	0.1258	0.16	0.199	0.2667	0.3261	0.4285	1.1137	0.0001	0.017	0.0354	0.0557	0.0792	0.0998	0.1343	0.1665	0.2069	0.2782	0.5253	0	0.0093	0.0174	0.0255	0.0354	0.0462	0.0569	0.0712	0.0887	0.1193	0.3215	5.4628	0.1593	1.0490	0.9412	0.2629	70621	642.01	2.129	0.3897	1145	597	733	843	bad
F_341_PF00071_6	166	63	42	61	25.3	0	0.02	0.0531	0.08	0.1129	0.15	0.2261	0.3471	0.6111	0.9123	2.5607	0	0.0051	0.019	0.0289	0.039	0.067	0.0895	0.1417	0.2408	0.3472	2.9744	0	0.0019	0.0063	0.013	0.0184	0.0247	0.0325	0.0415	0.0565	0.0806	0.5095	3.8318	0.0509	0.5945	0.9511	0.1837	77353	623.81	1.121	0.2926	1068	556	738	905	good
F_342_PF00122_5	307	73	91	143	29.64	0	0.03	0.0641	0.1	0.1444	0.19	0.2256	0.2755	0.3319	0.4514	1.2468	0	0.0097	0.0262	0.0406	0.0572	0.0725	0.0878	0.1122	0.1464	0.2025	0.3612	0	0.0033	0.009	0.0148	0.0211	0.0295	0.0367	0.0457	0.0578	0.0738	0.1617	5.3256	0.1145	0.4667	0.406	0.255	165903	768.07	2.638	0.4953	1269	944	1054	1110	good
F_343_PF01248_2	95	1	31	63	32.63	0.0013	0.01	0.0442	0.08	0.1021	0.14	0.1779	0.2152	0.2799	0.4079	1.552	0.0007	0.0062	0.0225	0.0351	0.05	0.0723	0.0876	0.122	0.1496	0.2191	1.0235	0	0.0041	0.0133	0.0202	0.028	0.0366	0.0437	0.0548	0.0734	0.0975	0.4535	4.662	0.0901	0.7658	0.9485	0.2247	50666	791.66	1.599	0.343	1252	654	805	936	good
F_344_PF14259_1	91	38	0	53	0	0.0011	0.02	0.0469	0.07	0.1019	0.12	0.1496	0.1804	0.209	0.275	1.2336	0.0008	0.0135	0.0289	0.0491	0.0705	0.0978	0.1309	0.1649	0.1987	0.27	0.5772	0	0.0085	0.0179	0.0269	0.0382	0.0511	0.0698	0.0943	0.1237	0.1687	0.382	4.5542	6.4609	2.2683	1.7629	0.2191	80747	887.33	7.686	1.6877	1175	754	888	982	bad
F_345_PF04983_2	165	7	50	108	30.3	0.0024	0.04	0.0728	0.11	0.1542	0.19	0.2366	0.3099	0.4143	0.5689	1.3953	0.0008	0.0132	0.0293	0.046	0.0622	0.0816	0.1035	0.1254	0.1663	0.2198	0.4377	0	0.0046	0.0098	0.0153	0.0208	0.0278	0.0362	0.0479	0.0594	0.0757	0.2022	4.2784	0.1757	0.5285	0.4511	0.2042	118434	1029.86	2.467	0.5766	1294	867	945	990	good
F_346_PF00069_28	305	39	86	180	28.2	0.0003	0.03	0.0593	0.09	0.1166	0.14	0.1768	0.2231	0.3949	0.5403	1.3158	0.0002	0.0086	0.0183	0.0273	0.038	0.0491	0.063	0.0823	0.1368	0.2012	0.5792	0	0.0044	0.0081	0.013	0.0181	0.0238	0.0308	0.0389	0.0503	0.0669	0.1678	4.9294	0.0813	0.4451	0.365	0.235	119699	546.57	2.107	0.4274	1263	978	1112	1157	good
F_347_PF04628_1	280	168	9	103	3.21	0.0006	0.03	0.071	0.1	0.1354	0.17	0.2171	0.2674	0.3288	0.4347	0.7447	0.0004	0.0154	0.0309	0.0486	0.0668	0.0834	0.1092	0.1347	0.174	0.2259	0.5239	0	0.0068	0.0131	0.0194	0.0268	0.036	0.045	0.0558	0.0716	0.0977	0.283	5.0638	0.8318	0.9215	0.5412	0.2411	149265	550.79	4.811	0.9501	1230	936	1027	1097	good
F_348_PF00266_1	378	79	50	249	13.23	0.0003	0.03	0.0619	0.11	0.1318	0.17	0.2031	0.2523	0.3463	0.5159	1.4818	0.0001	0.0115	0.025	0.0395	0.0529	0.0663	0.0864	0.1029	0.1387	0.1963	0.426	0	0.0053	0.0102	0.0158	0.0215	0.0278	0.0347	0.0441	0.0562	0.076	0.1522	5.5034	0.2257	0.4641	0.4702	0.2626	223812	682.35	3.838	0.6974	1275	933	1048	1083	good
F_349_PF01992_1	365	38	97	230	26.58	0.0005	0.05	0.0924	0.13	0.1662	0.2	0.2593	0.3256	0.3863	0.5113	2.4779	0.0001	0.0117	0.0207	0.0311	0.0424	0.0546	0.0689	0.0825	0.1072	0.147	0.3108	0.0001	0.0032	0.0062	0.0101	0.0134	0.0178	0.0226	0.028	0.0352	0.0463	0.1432	5.0638	0.058	0.2292	0.2239	0.2415	212977	794.69	2.547	0.503	1314	879	959	1017	good
F_350_PF08154_1	82	41	8	33	9.76	0	0.02	0.0452	0.07	0.0887	0.13	0.1664	0.1981	0.2469	0.3035	0.7559	0	0.0139	0.0298	0.0453	0.063	0.0879	0.1202	0.1525	0.1958	0.2513	0.526	0	0.0095	0.0192	0.0282	0.0389	0.051	0.064	0.0813	0.1037	0.1393	0.2996	4.4828	0.8516	1.5828	1.5185	0.2153	56313	760.99	3.288	0.7335	1218	650	816	923	good
F_352_PF04433_1	91	2	30	59	32.97	0	0.01	0.05	0.1	0.1409	0.17	0.2139	0.2658	0.3669	0.6085	1.7337	0	0.0046	0.0216	0.0423	0.0606	0.0799	0.0978	0.1263	0.1705	0.2682	0.5469	0	0	0.004	0.0103	0.0184	0.0267	0.0371	0.0494	0.0643	0.0846	0.1893	5.4768	0.1052	0.7183	0.5009	0.261	35184	576.79	2.096	0.3827	1212	667	862	989	bad
F_353_PF02826_1	196	26	32	138	16.33	0.0005	0.03	0.0616	0.1	0.142	0.18	0.2162	0.2733	0.3546	0.462	0.8116	0.0001	0.0121	0.0268	0.0413	0.0608	0.0851	0.1041	0.1322	0.1687	0.236	0.3848	0	0.006	0.0126	0.0187	0.0248	0.0327	0.0409	0.051	0.0637	0.0868	0.194	5.8688	0.3441	0.6318	0.5281	0.2795	99659	607.68	4.331	0.738	1257	843	1020	1096	bad
F_354_PF00227_7	213	127	41	45	19.25	0.0002	0.03	0.0627	0.09	0.12	0.16	0.1944	0.2387	0.3009	0.404	1.1613	0.0001	0.0183	0.035	0.0535	0.0752	0.1014	0.131	0.1747	0.2151	0.3109	1.7211	0	0.0079	0.0162	0.0245	0.0338	0.0447	0.0581	0.0739	0.0988	0.1395	0.4749	4.41	0.2825	1.6863	1.9312	0.2115	102638	596.73	1.805	0.4093	1236	765	912	991	good
F_355_PF04900_1	134	67	3	64	2.24	0.0003	0.04	0.0777	0.11	0.1345	0.17	0.2125	0.2629	0.331	0.4295	0.9314	0.0002	0.0212	0.0422	0.0671	0.0873	0.1127	0.1394	0.1671	0.2024	0.2662	0.5655	0.0001	0.0071	0.0141	0.0226	0.0319	0.0445	0.0569	0.0733	0.0918	0.1216	0.2982	5.0274	1.8246	1.2978	0.8788	0.2398	85202	650.4	5.961	1.1857	1155	646	784	892	bad
F_356_PF00155_7	405	37	102	266	25.19	0.0002	0.03	0.0524	0.08	0.1113	0.14	0.1693	0.2109	0.2551	0.3253	0.6359	0.0001	0.0109	0.0194	0.0307	0.0409	0.054	0.0668	0.0823	0.104	0.1359	0.2465	0	0.0054	0.0099	0.0154	0.0213	0.0269	0.034	0.0429	0.0549	0.0727	0.1432	5.6112	0.1739	0.5549	0.4243	0.2686	185944	613.68	3.141	0.5598	1133	806	874	965	good
F_357_PF03367_2	161	16	25	120	15.53	0.0005	0.02	0.047	0.07	0.1049	0.14	0.1615	0.1964	0.2358	0.3135	1.1306	0.0001	0.0095	0.0179	0.0287	0.0426	0.0563	0.079	0.1031	0.1398	0.181	0.3727	0	0.0058	0.0111	0.0178	0.0245	0.0322	0.0407	0.0517	0.0677	0.09	0.2309	4.8664	0.3552	0.6405	0.5479	0.2322	118024	867.82	3.624	0.7447	1258	874	991	1074	good
F_358_PF01522_1	136	47	10	79	7.35	0.0007	0.02	0.0447	0.07	0.0961	0.14	0.1787	0.2111	0.2613	0.3193	0.6919	0.0004	0.0102	0.0217	0.0374	0.0493	0.0683	0.0894	0.1173	0.1563	0.2035	0.53	0	0.0067	0.0133	0.0201	0.0286	0.0383	0.0502	0.0631	0.0794	0.1053	0.2372	4.6984	1.2334	0.8108	0.7078	0.2242	108206	858.78	5.795	1.2334	1247	858	975	1044	bad
F_359_PF00118_3	498	7	232	259	46.59	0.0004	0.03	0.0586	0.09	0.1188	0.15	0.1683	0.2045	0.2529	0.3201	0.5705	0.0001	0.0068	0.016	0.0247	0.0329	0.0422	0.0511	0.0616	0.0774	0.1085	0.4804	0	0.0038	0.0076	0.0119	0.016	0.0209	0.0257	0.0322	0.0407	0.0541	0.1409	4.5752	0.0352	0.3215	0.3134	0.2184	274317	1031.27	1.514	0.3309	1338	1057	1096	1124	good
F_360_PF01416_3	221	113	27	81	12.22	0.0002	0.03	0.0549	0.08	0.1122	0.15	0.1762	0.2192	0.2576	0.3557	0.6062	0.0001	0.0137	0.0262	0.0421	0.0602	0.0804	0.1021	0.1302	0.1598	0.1969	0.4518	0	0.0057	0.0126	0.0209	0.0298	0.04	0.0516	0.0643	0.0826	0.1071	0.1906	5.6868	0.4317	0.8668	0.7568	0.272	76858	396.18	4.013	0.7057	1162	653	856	1028	good
F_361_PF01509_2	118	1	85	32	72.03	0	0.01	0.0446	0.11	0.154	0.21	0.2786	0.3321	0.4656	0.9062	2.814	0	0.0023	0.0154	0.0465	0.067	0.0882	0.1236	0.1701	0.221	0.4116	1.0184	0	0	0.001	0.0058	0.0154	0.0301	0.0399	0.0504	0.0601	0.0936	0.2632	3.8626	0.0134	0.8321	0.645	0.1845	29624	897.7	0.49	0.1269	1221	522	752	921	good
F_364_PF01411_1	589	68	218	303	37.01	0.0008	0.03	0.0664	0.1	0.1341	0.18	0.2242	0.2999	0.4886	0.7185	2.5443	0.0002	0.0101	0.0179	0.0286	0.0391	0.0529	0.0724	0.1017	0.143	0.1855	0.3024	0	0.0038	0.008	0.0118	0.016	0.0203	0.0255	0.0319	0.0402	0.0533	0.1127	5.2752	0.037	0.2259	0.2213	0.2516	274871	740.89	2.135	0.4047	1324	1028	1114	1164	good
F_365_PF00118_4	516	23	232	261	44.96	0	0.03	0.0642	0.1	0.1392	0.17	0.2147	0.2801	0.3854	0.6266	1.8706	0	0.0088	0.0189	0.0284	0.0372	0.0504	0.0693	0.094	0.1226	0.2012	0.4876	0	0.0035	0.0077	0.0117	0.0168	0.0218	0.0264	0.034	0.0418	0.056	0.1388	5.1366	0.0198	0.3050	0.3168	0.246	193759	682.25	1.309	0.2548	1272	821	941	1015	good
F_366_PF01363_2	129	64	15	50	11.63	0	0.04	0.0778	0.11	0.1393	0.17	0.2122	0.2659	0.3286	0.4224	1.1656	0	0.0231	0.0401	0.061	0.0826	0.1086	0.1331	0.1656	0.2109	0.2624	0.5295	0	0.0073	0.0153	0.0236	0.032	0.0414	0.0534	0.07	0.089	0.1152	0.2785	5.4838	2.1204	1.2825	1.0087	0.2639	78101	685.1	7.051	1.2858	1219	737	856	920	bad
F_367_PF00899_1	141	6	33	102	23.4	0.001	0.03	0.0726	0.1	0.1322	0.17	0.2075	0.2617	0.3096	0.3835	1.1763	0.0002	0.018	0.0372	0.0539	0.072	0.09	0.1128	0.1386	0.1724	0.2271	0.4367	0	0.0061	0.0161	0.0227	0.0304	0.0399	0.0503	0.0625	0.0774	0.096	0.212	5.2822	0.2325	0.7822	0.6871	0.2519	71300	660.19	2.88	0.5452	1229	857	975	1033	good
F_368_PF00466_2	102	1	41	60	40.2	0.0001	0.03	0.0508	0.08	0.1105	0.14	0.183	0.2122	0.2508	0.3064	1.0191	0.0001	0.0155	0.0281	0.0469	0.0612	0.0814	0.1003	0.1308	0.1672	0.2245	0.4789	0	0.0071	0.0153	0.0244	0.0328	0.043	0.0547	0.0696	0.0903	0.1167	0.3257	4.8314	0.1673	1.1039	1.1912	0.2331	58181	953.79	1.881	0.3893	1264	729	862	990	good
F_369_PF01409_2	149	60	34	55	22.82	0.0002	0.03	0.0608	0.1	0.1257	0.16	0.1836	0.2376	0.3056	0.3916	1.2206	0.0002	0.023	0.0511	0.0804	0.1076	0.1393	0.1665	0.2086	0.263	0.3442	0.7478	0	0.0115	0.0225	0.0353	0.0484	0.0627	0.0768	0.0956	0.1198	0.1527	0.4019	5.5804	0.6884	2.0713	1.7006	0.2658	57147	496.93	3.217	0.5765	1073	544	741	887	bad
